experiment,dataset,model,seed,train_mse,test_mse,train_r2,test_r2,train_mae,test_mae,fit_time_s,predict_time_s
main,interaction,RandomForest,1024,1.351763166013608,1.4657792090648156,0.8361036793622956,0.8157012646040005,0.8169360079673094,0.8318117812962518,0.28166252467781305,0.0032560271210968494
main,interaction,GradientBoosting,1024,0.2210352853464555,0.35311441954658096,0.9732002832225238,0.9556014026054797,0.3791701103141908,0.4411260749326384,0.4451608411036432,0.0011249501258134842
main,interaction,RHM (original),1024,5.04598328095074,5.750369190550835,0.38819305441936236,0.27698130569419666,1.724812567167966,1.76652785334347,0.12647139001637697,0.2730578565970063
main,interaction,"ACGMT (top1, no-std)",1024,5.04598328095074,5.750369190550834,0.38819305441936236,0.27698130569419677,1.724812567167966,1.76652785334347,0.046617972664535046,0.00028730789199471474
main,interaction,"ACGMT (top3, std)",1024,0.28252348661495297,0.33127610131591095,0.9657450645837021,0.958347228448961,0.41854743405920386,0.43157383643929265,0.18977793399244547,0.0003846222534775734
main,interaction,ACGMT (full),1024,0.29717949229900276,0.348328410180802,0.9639680777066704,0.9562031681839867,0.4269356595210977,0.44278425530593024,0.29329509288072586,0.00032437825575470924
main,regime,Ridge,42,2.756579415565841,2.9011664826058494,0.28719153331801495,0.25081416310727045,1.436942450136346,1.483260201808214,0.00031561078503727913,3.391411155462265e-05
main,regime,CART,42,0.9402862662651518,0.9396319251724713,0.7568566289387999,0.7573531424507692,0.7644292928191883,0.7779393786740227,0.004542670212686062,8.194288238883018e-05
main,regime,RandomForest,42,0.8083394763920155,0.7978386607543265,0.790976011983592,0.7939692781002627,0.6988968658776555,0.7071162635876633,0.2823334541171789,0.0032547847367823124
main,regime,GradientBoosting,42,0.20496129092897103,0.25278727816986474,0.947000205148724,0.9347212062158464,0.3611290413997038,0.3952809260242379,0.4439276191405952,0.0012678378261625767
main,regime,RHM (original),42,2.697497722940855,3.0028727598120404,0.3024691380520502,0.22454993357655995,1.4155364499211323,1.4989771873824902,0.13562434678897262,0.2746758218854666
main,regime,"ACGMT (top1, no-std)",42,2.697497722940855,3.0028727598120404,0.3024691380520502,0.22454993357655995,1.4155364499211323,1.4989771873824904,0.04981441795825958,0.00027438392862677574
main,regime,"ACGMT (top3, std)",42,0.3044957513446361,0.2883698182071586,0.921262145250912,0.9255325108422998,0.4259737285355866,0.4092976960749704,0.168258894700557,0.0003131371922791004
main,regime,ACGMT (full),42,0.32937922613034226,0.29946869639115375,0.9148276665605608,0.9226663801356683,0.4267288221229943,0.4054698092502694,0.23695203103125095,0.00019552698358893394
main,regime,Ridge,123,2.7017530883619885,2.6985960402499076,0.2647244796831525,0.266938934315591,1.4269691210064948,1.4237202188418405,0.00031537096947431564,3.250129520893097e-05
main,regime,CART,123,0.9114063681844193,0.9747685616146243,0.7519629774928194,0.7352086529754556,0.7498608783970904,0.7794452512350754,0.004444404970854521,7.811607792973518e-05
main,regime,RandomForest,123,0.7590512433234464,0.8095588870351541,0.7934260535183962,0.7800870928390912,0.674950708640406,0.7019404884311401,0.2834594170562923,0.003229537047445774
main,regime,GradientBoosting,123,0.2032022072106798,0.2846699304769651,0.9446990143992218,0.9226707371198746,0.3563584978671335,0.41949069376634307,0.628986394032836,0.0012381919659674168
main,regime,RHM (original),123,2.656421129067565,2.728134460410425,0.277061461956169,0.25891495983458745,1.410171321062619,1.420831715642168,0.149349519982934,0.2726465882733464
main,regime,"ACGMT (top1, no-std)",123,2.656421129067565,2.728134460410425,0.277061461956169,0.25891495983458745,1.410171321062619,1.420831715642168,0.05388704687356949,0.0003095008432865143
main,regime,"ACGMT (top3, std)",123,0.37394429581331146,0.41141663765205255,0.8982319709902332,0.8882405834963055,0.4511569193945854,0.4695076817919827,0.1673775319941342,0.000331963412463665
main,regime,ACGMT (full),123,0.37470412853067914,0.3753292919293848,0.8980251843674946,0.8980435431533318,0.4474647034164958,0.44629920522362476,0.24977566301822662,0.0002073179930448532
main,regime,Ridge,456,2.747765825190689,2.6118419537427817,0.2779159177695364,0.2966561839971733,1.4419532946139262,1.4114674330820873,0.0003257710486650467,3.230106085538864e-05
main,regime,CART,456,0.8951481076168665,0.911590432880314,0.7647644519692632,0.7545174995083752,0.7409332629409712,0.75859134630157,0.004519104957580566,7.577193900942802e-05
main,regime,RandomForest,456,0.8000249407632819,0.8058647587306523,0.7897618240184476,0.7829884025809497,0.6907855008143658,0.7062796818047832,0.28250696090981364,0.0032084379345178604
main,regime,GradientBoosting,456,0.20547990800176325,0.2676086444205293,0.9460020321142336,0.9279355763114391,0.3609928157480519,0.41421107021208836,0.4440947836264968,0.0011541037820279598
main,regime,RHM (original),456,2.680487643521989,2.662624959390708,0.295595919325348,0.28298081097955197,1.4185099240605823,1.4144956065385403,0.13475082023069263,0.27121082600206137
main,regime,"ACGMT (top1, no-std)",456,2.680487643521989,2.662624959390708,0.295595919325348,0.28298081097955197,1.4185099240605823,1.4144956065385406,0.04989749426022172,0.0002807062119245529
main,regime,"ACGMT (top3, std)",456,0.3783536612880815,0.3672476443349054,0.9005726202119934,0.9011037558323871,0.4544555386851805,0.44644028277707476,0.17155760200694203,0.000328967347741127
main,regime,ACGMT (full),456,0.37781420163185137,0.3095945742603898,0.9007143845600314,0.9166291708569754,0.455258284513013,0.42751193514793145,0.24462088476866484,0.00017039990052580833
main,regime,Ridge,789,2.6546804521720446,2.8204511018298084,0.30161575951553454,0.2400979438711497,1.4093093231598954,1.44184587785814,0.00031132297590374947,3.101816400885582e-05
main,regime,CART,789,0.9195215836888957,0.937102167924437,0.758095411329746,0.7475205779151448,0.7545151775684567,0.7693015997487471,0.00450679287314415,7.831677794456482e-05
main,regime,RandomForest,789,0.8118617595304343,0.8243912289012607,0.7864181891104314,0.7778878033055652,0.7038819058683032,0.7149324765630097,0.2841088059358299,0.0031214840710163116
main,regime,GradientBoosting,789,0.2054387989416118,0.28680422967061986,0.945953864448172,0.9227275652140321,0.36353675336836594,0.4267515262333957,0.44431956810876727,0.0012330529280006886
main,regime,RHM (original),789,2.5210876154112665,2.781709219791184,0.33676090542528214,0.2505360031590247,1.3607073807780279,1.4234064514612235,0.13718893332406878,0.2723737573251128
main,regime,"ACGMT (top1, no-std)",789,2.5210876154112665,2.781709219791184,0.33676090542528214,0.2505360031590247,1.3607073807780279,1.4234064514612235,0.05072101904079318,0.00028471415862441063
main,regime,"ACGMT (top3, std)",789,0.33517453203029574,0.32809874374286885,0.9118234321610381,0.9116017612141026,0.43117184668168274,0.4329178035351115,0.16587795969098806,0.00030995113775134087
main,regime,ACGMT (full),789,0.3209173536037094,0.32359957204472134,0.9155741618274869,0.9128139537680103,0.43047120920620363,0.4372788421627487,0.24000777304172516,0.00021428102627396584
main,regime,Ridge,1024,2.733218187465867,2.758300243212749,0.25330713353368317,0.29621051262569864,1.4402263341033406,1.44848054625346,0.0003160731866955757,3.258092328906059e-05
main,regime,CART,1024,0.8581475569457397,0.9865975836926111,0.7655611022620259,0.7482663428753535,0.7297626971593931,0.786784103833932,0.004528563003987074,7.942924275994301e-05
main,regime,RandomForest,1024,0.7540199703702162,0.8643043374570134,0.7940079077365589,0.7794698716751195,0.6757783846883899,0.7263679259768615,0.2835156638175249,0.003124469891190529
main,regime,GradientBoosting,1024,0.19567330894836907,0.2757666189591528,0.9465436515022343,0.9296372293517443,0.355175079188588,0.4206065933896352,0.441834457218647,0.0012506148777902126
main,regime,RHM (original),1024,2.6894183225285193,2.781639569957114,0.2652728985980627,0.2902554057277107,1.4239069856896887,1.448799254973435,0.15066408598795533,0.27321136789396405
main,regime,"ACGMT (top1, no-std)",1024,2.6894183225285193,2.7816395699571146,0.2652728985980627,0.2902554057277106,1.4239069856896887,1.448799254973435,0.054685906041413546,0.0002928301692008972
main,regime,"ACGMT (top3, std)",1024,0.35331819198230663,0.36645022432779883,0.9034763581056919,0.9064990056240346,0.44499853374906445,0.45402145587432613,0.16913519008085132,0.00030424119904637337
main,regime,ACGMT (full),1024,0.3394966300636214,0.31925348254861946,0.9072522958392519,0.918541411371647,0.4355953620748904,0.43092257241926585,0.24578997865319252,0.00016932794824242592
main,california,Ridge,42,0.5179332149226819,0.5558034669932175,0.6125511245209703,0.5758549611440154,0.5286393234711054,0.5332039182571596,0.0010026912204921246,5.113612860441208e-05
main,california,CART,42,0.5498723438429148,0.5844045983300754,0.5886585082002127,0.5540288505085005,0.5455441329806711,0.5587407879847646,0.025604442227631807,0.00015122396871447563
main,california,RandomForest,42,0.4978254218106846,0.5264844804059898,0.6275931060065008,0.598228881861947,0.5216638779223929,0.5320316153003126,1.6339244809933007,0.008360050152987242
main,california,GradientBoosting,42,0.2113478144796937,0.2594939440350073,0.8418976217477535,0.8019748427064706,0.32054474998688315,0.3448512059750205,2.665087535046041,0.007336840033531189
main,california,RHM (original),42,0.43651823342675966,0.5131753312004811,0.6734550057915507,0.6083853669185245,0.47991457138637567,0.49272587186742905,0.24267531838268042,1.1392099992372096
main,california,"ACGMT (top1, no-std)",42,0.4365182334267596,0.513175331200482,0.6734550057915507,0.6083853669185239,0.47991457138637694,0.49272587186743083,0.1140502872876823,0.0004985346458852291
main,california,"ACGMT (top3, std)",42,0.31815257276102993,0.3434970468387505,0.7620004799935008,0.7378703499880909,0.3934379644221564,0.4030293597757342,0.36498987628147006,0.0005554812960326672
main,california,ACGMT (full),42,0.38691723267752925,0.4186873194462108,0.7105598899913268,0.6804911089603041,0.4449625793197623,0.4533035801873499,0.5301649807952344,0.0003586229868233204
main,california,Ridge,123,0.5260513255987406,0.5180225821074546,0.6050600384531066,0.6104549026001046,0.5327211669806164,0.5255539789149599,0.000918092206120491,5.054427310824394e-05
main,california,CART,123,0.552177936215614,0.5729208180242742,0.5854451414073966,0.5691722647461742,0.5469391431895962,0.555236653066466,0.025734596885740757,0.00015049194917082787
main,california,RandomForest,123,0.4964733367325658,0.5146745379433221,0.6272661031791025,0.6129725808540336,0.5198053553706787,0.5257362857283311,2.3132755826227367,0.013345309998840094
main,california,GradientBoosting,123,0.21337011172386028,0.24654653301176732,0.8398095782316198,0.8146007596329972,0.3218207351697474,0.34078692080092776,4.058637869078666,0.007290253881365061
main,california,RHM (original),123,0.4406416280523419,9.31101080837254,0.6691824938547992,-6.001738413570919,0.48362730749947064,0.5289665488210535,0.3312694337219,1.1488842968828976
main,california,"ACGMT (top1, no-std)",123,0.44064162805234186,9.311010808372549,0.6691824938547992,-6.001738413570927,0.4836273074994673,0.5289665488210498,0.1129167121835053,0.00047633377835154533
main,california,"ACGMT (top3, std)",123,0.3223696449127897,0.30012166331269935,0.7579767430091852,0.7743130770644415,0.3940046951923294,0.3849674699002614,0.36458828672766685,0.000539673026651144
main,california,ACGMT (full),123,0.5279342454145032,0.516969225144305,0.603646411600657,0.6112470110042163,0.5316612137174915,0.523771573209863,0.4958152906037867,9.158160537481308e-05
main,california,Ridge,456,0.5288618468582681,0.5063448039644035,0.5999204218545497,0.630310756347754,0.532666420549973,0.5272281036806201,0.0009065307676792145,5.0424132496118546e-05
main,california,CART,456,0.5514028875069283,0.5685493226428265,0.5828683125234483,0.5848943893149942,0.5498856786746593,0.5558733887985107,0.025713808368891478,0.00014842860400676727
main,california,RandomForest,456,0.501075740530701,0.5123493275186953,0.6209403796448059,0.6259267718496446,0.5232351608384964,0.5286776355214868,1.6325073172338307,0.00850854767486453
main,california,GradientBoosting,456,0.2121354583710053,0.24188068608666236,0.8395212942681636,0.8233996138730972,0.3196913431075193,0.34092307230451924,2.5855887732468545,0.004544583149254322
main,california,RHM (original),456,0.4346584722161193,0.503750284095196,0.6711844894188888,0.6322050506716581,0.48009209552804494,0.49047582157145503,0.2540765171870589,1.1464995429851115
main,california,"ACGMT (top1, no-std)",456,0.43465847221611953,0.5037502840951964,0.6711844894188885,0.6322050506716579,0.48009209552804605,0.4904758215714555,0.11694193305447698,0.0005201860330998898
main,california,"ACGMT (top3, std)",456,0.323638879905568,0.4791204635138839,0.7551698854563318,0.6501876184213529,0.3944784307655232,0.40122539094678306,0.3629291378892958,0.0005422867834568024
main,california,ACGMT (full),456,0.35145029918906,0.3375722896054093,0.734130778625947,0.7535338697166645,0.3976291116910821,0.4008455972685246,0.5100430198945105,0.0005328189581632614
main,california,Ridge,789,0.521484950218049,0.5361242607455851,0.6081293886219014,0.5983028189972848,0.5291074316316735,0.5353933551008311,0.0009115203283727169,5.063507705926895e-05
main,california,CART,789,0.5448463804826867,0.5926786229975155,0.5905744084510594,0.5559288218601035,0.5451794685306279,0.5600244981403897,0.025804257951676846,0.00015009241178631783
main,california,RandomForest,789,0.4946348308501136,0.5376967666398753,0.6283059492069927,0.5971246011267335,0.5193614058191782,0.5343716492641378,1.633942942135036,0.008364649023860693
main,california,GradientBoosting,789,0.2116644261730399,0.2611335928237412,0.8409444643479325,0.8043426948138319,0.3201918624355678,0.350272413218913,2.586933196056634,0.00458059087395668
main,california,RHM (original),789,0.4392080322596147,0.5571003639309827,0.6699564962482978,0.5825862358561333,0.4824577985889649,0.5005534880032829,0.23741268459707499,1.1488127210177481
main,california,"ACGMT (top1, no-std)",789,0.4392080322596147,0.5571003639309915,0.6699564962482978,0.5825862358561269,0.4824577985889386,0.5005534880032614,0.11296652723103762,0.0004697809927165508
main,california,"ACGMT (top3, std)",789,0.3414270150861552,1.4071471419239696,0.7434341813951352,-0.05432095048412888,0.414100416256385,0.4333462036852457,0.34356569312512875,0.0005206060595810413
main,california,ACGMT (full),789,0.34434444248466745,0.3645451979993328,0.7412418764056465,0.7268603771432394,0.41214089154281414,0.42135698799885424,0.4589638817124069,0.00048365676775574684
main,california,Ridge,1024,0.5254021923861129,0.520530175584974,0.6041588276216723,0.613975926845516,0.5314312506115918,0.531841447390821,0.0009036650881171227,6.0252845287323e-05
main,california,CART,1024,0.5502345752163761,0.5662001873804687,0.5854499610144788,0.5801071430531108,0.5472680096788529,0.5561753297382117,0.02565209288150072,0.00017600972205400467
main,california,RandomForest,1024,0.4970650364724384,0.5085468504878089,0.625508211353389,0.6228627352975784,0.5202666086347426,0.5285019907141724,1.6399597199633718,0.0086965411901474
main,california,GradientBoosting,1024,0.21751443200575618,0.25393100138778374,0.8361233184366127,0.8116853084535397,0.32427996985692525,0.34648079976400925,2.5885677421465516,0.004756351001560688
main,california,RHM (original),1024,0.4418727941584276,0.5144290584606298,0.667090378729865,0.6185005023525655,0.4840559097241218,0.4903540768208347,0.24412869196385145,1.6106528700329363
main,california,"ACGMT (top1, no-std)",1024,0.4418727941584276,0.5144290584606315,0.667090378729865,0.6185005023525643,0.4840559097241175,0.49035407682083126,0.11329400260001421,0.00048122182488441467
main,california,"ACGMT (top3, std)",1024,0.3224208954431905,0.3198687740779004,0.7570861578024962,0.7627859962091179,0.39591139575720946,0.39689638055731213,0.35887054167687893,0.0005468549206852913
main,california,ACGMT (full),1024,0.4005166430800502,0.39150397568734857,0.6982483517363607,0.7096614827734744,0.44945043988978567,0.4490103714386017,0.517391461879015,0.0003490340895950794
main,diabetes,Ridge,42,3388.1826180801304,3077.41593882723,0.4424027835503953,0.41915292635986545,48.8051936622374,46.138857666974516,0.0002545071765780449,3.296183422207832e-05
main,diabetes,CART,42,2524.2545414152655,3568.9652613232283,0.5845804478210278,0.3263754171777956,40.07377018873478,47.04539158640984,0.0007508178241550922,4.972284659743309e-05
main,diabetes,RandomForest,42,2050.900231424388,2836.7505035020235,0.6624809258640015,0.46457733976829396,37.37082724407158,43.50335789484029,0.053730946965515614,0.00219546677544713
main,diabetes,GradientBoosting,42,403.4225812933789,3130.4290697076626,0.9336082691701058,0.409146959487498,15.546273568009836,46.33111067870889,0.053197796922177076,0.00021682726219296455
main,diabetes,RHM (original),42,3424.7287442910897,3333.9869672309305,0.4363883443821802,0.3707264107404258,48.480481756073495,46.72664162163332,0.017275262158364058,0.022801326122134924
main,diabetes,"ACGMT (top1, no-std)",42,3424.72874429109,3333.9869672309305,0.4363883443821801,0.3707264107404258,48.480481756073495,46.72664162163332,0.005335045978426933,8.287513628602028e-05
main,diabetes,"ACGMT (top3, std)",42,3424.72874429109,3333.9869672309305,0.4363883443821801,0.3707264107404258,48.480481756073495,46.72664162163332,0.012365712784230709,8.040107786655426e-05
main,diabetes,ACGMT (full),42,3501.015543115208,3152.974296531119,0.4238337357701206,0.4048916591688976,49.47782231378303,46.56412967351482,0.014445683918893337,2.7010682970285416e-05
main,diabetes,Ridge,123,3357.2993012771008,3553.20413573777,0.42473556741135343,0.436014329716665,48.393846715169786,50.80702554227765,0.00023422902449965477,3.0438415706157684e-05
main,diabetes,CART,123,2599.5039176592804,3941.8758058346475,0.5545818194894372,0.37432205311060485,40.997400650735855,49.64684313947965,0.0006486158818006516,4.1237566620111465e-05
main,diabetes,RandomForest,123,2069.498920640678,2931.0882797493114,0.6453967860797183,0.5347602544172985,37.74975901205377,44.589004250156314,0.05364731000736356,0.0022142729721963406
main,diabetes,GradientBoosting,123,426.64295950413634,3250.508581368723,0.9268958475272888,0.4840599664436879,16.013048944918616,45.768471114787786,0.05337325623258948,0.00020632706582546234
main,diabetes,RHM (original),123,3388.6719660311574,3367.7912829147,0.41935994356343753,0.4654441592687607,48.29532879049661,46.77949833469663,0.016629228834062815,0.02280583418905735
main,diabetes,"ACGMT (top1, no-std)",123,3388.6719660311574,3367.7912829147,0.41935994356343753,0.4654441592687607,48.29532879049661,46.779498334696626,0.005342910997569561,8.684303611516953e-05
main,diabetes,"ACGMT (top3, std)",123,3422.878732816677,3374.6492882296875,0.41349870376331654,0.46435561592122887,48.14878386916671,49.51357735295131,0.009900528937578201,5.963211879134178e-05
main,diabetes,ACGMT (full),123,3482.614147512023,3725.443363007852,0.40326319707879354,0.4086754962778619,49.470064956255385,52.156924678078816,0.015037192963063717,2.734130248427391e-05
main,diabetes,Ridge,456,3382.522335466563,3369.036635061663,0.4254248046092275,0.43758206849341674,48.9969071540504,46.873051514233126,0.00023642415180802345,3.082817420363426e-05
main,diabetes,CART,456,2326.129297148189,4201.649426395454,0.6048699571325173,0.2985879242996413,38.74421807851935,48.54473949692068,0.0006403210572898388,4.048505797982216e-05
main,diabetes,RandomForest,456,1972.853745646223,3444.6928208963473,0.664879426073105,0.42495222793306264,36.89823925599688,47.55848331423835,0.05356028629466891,0.0021969801746308804
main,diabetes,GradientBoosting,456,351.3671820472144,4389.558919806849,0.9403146979513333,0.2672188179221583,14.547119086795739,51.46957927338428,0.05327785713598132,0.000211276113986969
main,diabetes,RHM (original),456,3366.4277765193933,3749.338536824207,0.4281587213242293,0.374095489953022,47.74079632912379,49.931618680838504,0.01804552599787712,0.022659731097519398
main,diabetes,"ACGMT (top1, no-std)",456,3366.427776519394,3749.338536824207,0.42815872132422916,0.374095489953022,47.74079632912379,49.931618680838504,0.005872904788702726,8.247513324022293e-05
main,diabetes,"ACGMT (top3, std)",456,3366.427776519394,3749.338536824207,0.42815872132422916,0.374095489953022,47.74079632912379,49.931618680838504,0.012848337646573782,8.524954319000244e-05
main,diabetes,ACGMT (full),456,3409.9888477305126,3829.4046357038937,0.42075918082744557,0.3607294703475715,48.23677946558334,51.29667618944673,0.01391302514821291,5.1927752792835236e-05
main,diabetes,Ridge,789,3223.786669211292,3759.863788289881,0.45665706710724163,0.3533537030615759,47.57829864969978,51.91951749649056,0.00023784581571817398,3.0726660043001175e-05
main,diabetes,CART,789,2253.0260452132447,5046.191983595864,0.6202708476397316,0.13212245347941165,37.922407048771205,57.409475180000996,0.0006530052050948143,4.3462030589580536e-05
main,diabetes,RandomForest,789,1946.3823540163194,3831.1998685798194,0.6719531391881239,0.34108485111506104,35.90923945281718,51.075520005716754,0.05386447813361883,0.0022002868354320526
main,diabetes,GradientBoosting,789,311.65469422443255,4208.922457990174,0.9474731447874846,0.2761216164167921,14.056316580432481,53.737301502541406,0.053519990760833025,0.00025344500318169594
main,diabetes,RHM (original),789,3261.2200511007322,3895.675887745027,0.45034797609382193,0.32999583795337006,47.215367307079305,51.130192493351906,0.017293306067585945,0.02284817397594452
main,diabetes,"ACGMT (top1, no-std)",789,3261.2200511007322,3895.675887745027,0.45034797609382193,0.32999583795337006,47.215367307079305,51.130192493351906,0.005407341755926609,8.624233305454254e-05
main,diabetes,"ACGMT (top3, std)",789,3228.179478660454,4270.520810702111,0.45591669492550213,0.26552752340663066,46.6416946317749,54.9004937588377,0.010003001894801855,6.026308983564377e-05
main,diabetes,ACGMT (full),789,3335.6270853387723,3823.977780152632,0.437807277729113,0.3423269537550949,48.40609111008783,52.43382698585596,0.015121442265808582,2.836296334862709e-05
main,diabetes,Ridge,1024,3385.9666141339,3147.6021532880486,0.44236071905243424,0.41221327291524845,48.62356105590301,47.14048644696117,0.00023729493841528893,3.1268689781427383e-05
main,diabetes,CART,1024,2455.432892446737,4311.832734075832,0.5956115376792512,0.19480355932156024,39.30366402527755,53.29421802165696,0.0006615701131522655,5.017407238483429e-05
main,diabetes,RandomForest,1024,2010.24017565874,3341.880351039154,0.6689309098893796,0.37593354617762476,36.75954010330554,47.01049173220056,0.05355858290567994,0.002203010953962803
main,diabetes,GradientBoosting,1024,422.05129833391004,3625.2684030764626,0.9304918183352764,0.3230133461364827,15.864097392667498,48.565938442387406,0.053219747729599476,0.0002303021028637886
main,diabetes,RHM (original),1024,3284.247337194202,3682.276902794025,0.45911300013352485,0.3123675154904483,46.66965379187456,50.00254887508305,0.016786413732916117,0.022849226370453835
main,diabetes,"ACGMT (top1, no-std)",1024,3284.247337194202,3682.276902794025,0.45911300013352485,0.3123675154904483,46.66965379187456,50.00254887508306,0.005362037103623152,8.365698158740997e-05
main,diabetes,"ACGMT (top3, std)",1024,3284.247337194202,3682.276902794025,0.45911300013352485,0.3123675154904483,46.66965379187456,50.00254887508306,0.01246159290894866,8.032983168959618e-05
main,diabetes,ACGMT (full),1024,3527.7759031074347,3223.054699097083,0.4190059613283641,0.3981231805873551,50.00899700620042,47.823377770637556,0.015028536785393953,2.7781818062067032e-05
main,concrete,Ridge,42,110.64488700451415,95.97089554036016,0.6105238047320662,0.6275533521253207,8.330109393857853,7.745553967204023,0.00028948206454515457,3.538699820637703e-05
main,concrete,CART,42,72.64270313935539,112.1016129139652,0.7442936189944336,0.5649527941146217,6.6228138233559335,8.140172078187895,0.0009554219432175159,4.8531219363212585e-05
main,concrete,RandomForest,42,50.48184624305721,69.69561480969594,0.8223010756561702,0.7295232272109036,5.632548071212987,6.6144966356296555,0.07327180728316307,0.0024000913836061954
main,concrete,GradientBoosting,42,8.087275289692837,25.10327021402653,0.9715323383195698,0.9025784974781806,2.069827958387047,3.572132209203737,0.07823571795597672,0.0003784801810979843
main,concrete,RHM (original),42,65.21590079223292,68.78455451808063,0.770436378949046,0.7330588965376648,6.436948891003987,6.61590360789481,0.05233087111264467,0.0544054820202291
main,concrete,"ACGMT (top1, no-std)",42,65.21590079223292,68.7845545180806,0.770436378949046,0.7330588965376649,6.436948891003989,6.615903607894808,0.014906158205121756,0.00013104593381285667
main,concrete,"ACGMT (top3, std)",42,31.368212445471187,38.09684912805067,0.889582136451367,0.8521526378133804,4.134844686578228,4.5683876351128125,0.03767423098906875,0.0001707896590232849
main,concrete,ACGMT (full),42,35.54755769525301,45.126059114478956,0.8748706072459576,0.8248734748764102,4.466418221380218,5.104590245544418,0.05249209376052022,0.00011720973998308182
main,concrete,Ridge,123,108.11325561401813,104.6050316096661,0.613570787107127,0.6188469247944595,8.212460324929708,8.051412080004637,0.0002773301675915718,3.4864991903305054e-05
main,concrete,CART,123,74.71581837824475,87.58962432763599,0.732943248054327,0.6808465696645178,6.664780288897295,7.099039921421758,0.0009567337110638618,4.937313497066498e-05
main,concrete,RandomForest,123,52.65603847518585,60.058576239870675,0.8117915200457197,0.7811624290530035,5.663588610544308,5.924949169676625,0.07349086925387383,0.002408356871455908
main,concrete,GradientBoosting,123,6.858656608243801,23.92793733577048,0.9754851034725246,0.9128129234462979,1.9330932211249658,3.3583121603093677,0.07852570107206702,0.0003615482710301876
main,concrete,RHM (original),123,67.57310815238746,75.84985258865791,0.7584734374360445,0.723623193615264,6.5333735604836845,6.7213255013004805,0.04374264320358634,0.05328534124419093
main,concrete,"ACGMT (top1, no-std)",123,67.57310815238746,75.84985258865784,0.7584734374360445,0.7236231936152642,6.5333735604836845,6.721325501300476,0.013211498968303204,0.00013292906805872917
main,concrete,"ACGMT (top3, std)",123,32.55585944678386,46.36385194177928,0.8836355905700755,0.8310623831946667,4.298782529696399,4.892979788521026,0.03605889203026891,0.00017287395894527435
main,concrete,ACGMT (full),123,38.156083777187476,44.670895377112316,0.8636187085722977,0.8372310692595979,4.635733867441369,4.954721176514901,0.05310440203174949,0.00010463595390319824
main,concrete,Ridge,456,109.85033109086352,97.5414449329229,0.6044896294345007,0.6547184813430167,8.310287337624057,7.858778467667227,0.0002856459468603134,3.5025179386138916e-05
main,concrete,CART,456,79.34610002751288,64.35692276725419,0.7143185176305862,0.7721865198485753,6.8692881340453065,6.332670892280449,0.0010254229418933392,5.4012052714824677e-05
main,concrete,RandomForest,456,51.090183258105874,46.76438221092375,0.8160524678258948,0.834461372599645,5.668084584566626,5.5966498736594215,0.07429491728544235,0.002437171060591936
main,concrete,GradientBoosting,456,8.037227034345575,13.89218225976261,0.9710623845089398,0.9508238391238819,2.0677027499404086,2.7494138640824977,0.07950938725844026,0.0003829691559076309
main,concrete,RHM (original),456,63.73600908524291,64.8841872619468,0.770521833467946,0.7703200856821903,6.319903226111693,6.567631127004637,0.057640799786895514,0.05490879714488983
main,concrete,"ACGMT (top1, no-std)",456,63.736009085242905,64.88418726194678,0.770521833467946,0.7703200856821905,6.319903226111691,6.567631127004633,0.016226905398070812,0.000154850073158741
main,concrete,"ACGMT (top3, std)",456,32.99623702270209,39.67002549009548,0.8811987747099164,0.8595742901307156,4.31659021992165,4.503579002756174,0.035918799228966236,0.00017391610890626907
main,concrete,ACGMT (full),456,37.61087065792167,41.58479086947627,0.864584027708562,0.8527963189973266,4.585576618623433,4.644788922041781,0.05441519105806947,0.00011968472972512245
main,concrete,Ridge,789,109.77559619585503,97.44662489280049,0.6154562368042018,0.6083540786024382,8.321734792141731,7.86314570947653,0.0002807970158755779,3.5256147384643555e-05
main,concrete,CART,789,75.75762531629977,87.83417237123037,0.7346211422260791,0.6469873081149237,6.609729184901119,7.359772355079014,0.000998212955892086,5.1235780119895935e-05
main,concrete,RandomForest,789,49.50053161399541,56.97107749967919,0.8265997055203685,0.7710285998625465,5.605603855897549,6.176401631145513,0.07366158906370401,0.0024373619817197323
main,concrete,GradientBoosting,789,7.460202997108854,21.17368176214041,0.9738669191138392,0.9149012486349858,1.9823441161254227,3.4581174627686573,0.07870454713702202,0.00036141835153102875
main,concrete,RHM (original),789,63.93771631140794,75.31532367256494,0.7760262672892453,0.6973015805570852,6.321179789270915,6.807289552745002,0.039537637028843164,0.05334337009117007
main,concrete,"ACGMT (top1, no-std)",789,63.93771631140794,75.31532367256487,0.7760262672892453,0.6973015805570855,6.321179789270915,6.807289552744995,0.011012074071913958,0.00011221086606383324
main,concrete,"ACGMT (top3, std)",789,31.58800209263723,41.884527627950185,0.8893472719121691,0.8316626724302061,4.164721977522907,4.702123897365621,0.039646069053560495,0.0001735752448439598
main,concrete,ACGMT (full),789,38.88710693510019,41.88740664138077,0.8637785176411961,0.8316511014407647,4.760121848961891,4.847397239063343,0.04926674393936992,9.975675493478775e-05
main,concrete,Ridge,1024,106.57092708939118,110.17116694792551,0.6193951708611511,0.5954645408813337,8.124453978710207,8.643462743781305,0.0002811970189213753,3.5585835576057434e-05
main,concrete,CART,1024,74.89813443591902,86.15174416467642,0.7325106158090349,0.6836610127220997,6.669954239184282,7.086188034871613,0.0009880932047963142,5.0966162234544754e-05
